filename,asana,HEAD_TO_NECK_WITH_NECK_TO_HIP,HEAD_TO_NECK_WITH_LEFTHIP_TO_MIDHIP,HEAD_TO_NECK_WITH_RIGHTHIP_TO_MIDHIP,HEAD_TO_NECK_WITH_LEFTHIP_TO_LEFTKNEE,HEAD_TO_NECK_WITH_RIGHTHIP_TO_RIGHTKNEE,HEAD_TO_NECK_WITH_LEFTKNEE_TO_LEFTANKLE,HEAD_TO_NECK_WITH_RIGHTKNEE_TO_RIGHTANKLE,HEAD_TO_NECK_WITH_LEFTSHOULDER_TO_NECK,HEAD_TO_NECK_WITH_RIGHTSHOULDER_TO_NECK,HEAD_TO_NECK_WITH_LEFTSHOULDER_TO_LEFTELBOW,HEAD_TO_NECK_WITH_RIGHTSHOULDER_TO_RIGHTELBOW,HEAD_TO_NECK_WITH_LEFTELBOW_TO_LEFTWRIST,HEAD_TO_NECK_WITH_RIGHTELBOW_TO_RIGHTWRIST,NECK_TO_HIP_WITH_LEFTHIP_TO_MIDHIP,NECK_TO_HIP_WITH_RIGHTHIP_TO_MIDHIP,NECK_TO_HIP_WITH_LEFTHIP_TO_LEFTKNEE,NECK_TO_HIP_WITH_RIGHTHIP_TO_RIGHTKNEE,NECK_TO_HIP_WITH_LEFTKNEE_TO_LEFTANKLE,NECK_TO_HIP_WITH_RIGHTKNEE_TO_RIGHTANKLE,NECK_TO_HIP_WITH_LEFTSHOULDER_TO_NECK,NECK_TO_HIP_WITH_RIGHTSHOULDER_TO_NECK,NECK_TO_HIP_WITH_LEFTSHOULDER_TO_LEFTELBOW,NECK_TO_HIP_WITH_RIGHTSHOULDER_TO_RIGHTELBOW,NECK_TO_HIP_WITH_LEFTELBOW_TO_LEFTWRIST,NECK_TO_HIP_WITH_RIGHTELBOW_TO_RIGHTWRIST,LEFTHIP_TO_MIDHIP_WITH_RIGHTHIP_TO_MIDHIP,LEFTHIP_TO_MIDHIP_WITH_LEFTHIP_TO_LEFTKNEE,LEFTHIP_TO_MIDHIP_WITH_RIGHTHIP_TO_RIGHTKNEE,LEFTHIP_TO_MIDHIP_WITH_LEFTKNEE_TO_LEFTANKLE,LEFTHIP_TO_MIDHIP_WITH_RIGHTKNEE_TO_RIGHTANKLE,LEFTHIP_TO_MIDHIP_WITH_LEFTSHOULDER_TO_NECK,LEFTHIP_TO_MIDHIP_WITH_RIGHTSHOULDER_TO_NECK,LEFTHIP_TO_MIDHIP_WITH_LEFTSHOULDER_TO_LEFTELBOW,LEFTHIP_TO_MIDHIP_WITH_RIGHTSHOULDER_TO_RIGHTELBOW,LEFTHIP_TO_MIDHIP_WITH_LEFTELBOW_TO_LEFTWRIST,LEFTHIP_TO_MIDHIP_WITH_RIGHTELBOW_TO_RIGHTWRIST,RIGHTHIP_TO_MIDHIP_WITH_LEFTHIP_TO_LEFTKNEE,RIGHTHIP_TO_MIDHIP_WITH_RIGHTHIP_TO_RIGHTKNEE,RIGHTHIP_TO_MIDHIP_WITH_LEFTKNEE_TO_LEFTANKLE,RIGHTHIP_TO_MIDHIP_WITH_RIGHTKNEE_TO_RIGHTANKLE,RIGHTHIP_TO_MIDHIP_WITH_LEFTSHOULDER_TO_NECK,RIGHTHIP_TO_MIDHIP_WITH_RIGHTSHOULDER_TO_NECK,RIGHTHIP_TO_MIDHIP_WITH_LEFTSHOULDER_TO_LEFTELBOW,RIGHTHIP_TO_MIDHIP_WITH_RIGHTSHOULDER_TO_RIGHTELBOW,RIGHTHIP_TO_MIDHIP_WITH_LEFTELBOW_TO_LEFTWRIST,RIGHTHIP_TO_MIDHIP_WITH_RIGHTELBOW_TO_RIGHTWRIST,LEFTHIP_TO_LEFTKNEE_WITH_RIGHTHIP_TO_RIGHTKNEE,LEFTHIP_TO_LEFTKNEE_WITH_LEFTKNEE_TO_LEFTANKLE,LEFTHIP_TO_LEFTKNEE_WITH_RIGHTKNEE_TO_RIGHTANKLE,LEFTHIP_TO_LEFTKNEE_WITH_LEFTSHOULDER_TO_NECK,LEFTHIP_TO_LEFTKNEE_WITH_RIGHTSHOULDER_TO_NECK,LEFTHIP_TO_LEFTKNEE_WITH_LEFTSHOULDER_TO_LEFTELBOW,LEFTHIP_TO_LEFTKNEE_WITH_RIGHTSHOULDER_TO_RIGHTELBOW,LEFTHIP_TO_LEFTKNEE_WITH_LEFTELBOW_TO_LEFTWRIST,LEFTHIP_TO_LEFTKNEE_WITH_RIGHTELBOW_TO_RIGHTWRIST,RIGHTHIP_TO_RIGHTKNEE_WITH_LEFTKNEE_TO_LEFTANKLE,RIGHTHIP_TO_RIGHTKNEE_WITH_RIGHTKNEE_TO_RIGHTANKLE,RIGHTHIP_TO_RIGHTKNEE_WITH_LEFTSHOULDER_TO_NECK,RIGHTHIP_TO_RIGHTKNEE_WITH_RIGHTSHOULDER_TO_NECK,RIGHTHIP_TO_RIGHTKNEE_WITH_LEFTSHOULDER_TO_LEFTELBOW,RIGHTHIP_TO_RIGHTKNEE_WITH_RIGHTSHOULDER_TO_RIGHTELBOW,RIGHTHIP_TO_RIGHTKNEE_WITH_LEFTELBOW_TO_LEFTWRIST,RIGHTHIP_TO_RIGHTKNEE_WITH_RIGHTELBOW_TO_RIGHTWRIST,LEFTKNEE_TO_LEFTANKLE_WITH_RIGHTKNEE_TO_RIGHTANKLE,LEFTKNEE_TO_LEFTANKLE_WITH_LEFTSHOULDER_TO_NECK,LEFTKNEE_TO_LEFTANKLE_WITH_RIGHTSHOULDER_TO_NECK,LEFTKNEE_TO_LEFTANKLE_WITH_LEFTSHOULDER_TO_LEFTELBOW,LEFTKNEE_TO_LEFTANKLE_WITH_RIGHTSHOULDER_TO_RIGHTELBOW,LEFTKNEE_TO_LEFTANKLE_WITH_LEFTELBOW_TO_LEFTWRIST,LEFTKNEE_TO_LEFTANKLE_WITH_RIGHTELBOW_TO_RIGHTWRIST,RIGHTKNEE_TO_RIGHTANKLE_WITH_LEFTSHOULDER_TO_NECK,RIGHTKNEE_TO_RIGHTANKLE_WITH_RIGHTSHOULDER_TO_NECK,RIGHTKNEE_TO_RIGHTANKLE_WITH_LEFTSHOULDER_TO_LEFTELBOW,RIGHTKNEE_TO_RIGHTANKLE_WITH_RIGHTSHOULDER_TO_RIGHTELBOW,RIGHTKNEE_TO_RIGHTANKLE_WITH_LEFTELBOW_TO_LEFTWRIST,RIGHTKNEE_TO_RIGHTANKLE_WITH_RIGHTELBOW_TO_RIGHTWRIST,LEFTSHOULDER_TO_NECK_WITH_RIGHTSHOULDER_TO_NECK,LEFTSHOULDER_TO_NECK_WITH_LEFTSHOULDER_TO_LEFTELBOW,LEFTSHOULDER_TO_NECK_WITH_RIGHTSHOULDER_TO_RIGHTELBOW,LEFTSHOULDER_TO_NECK_WITH_LEFTELBOW_TO_LEFTWRIST,LEFTSHOULDER_TO_NECK_WITH_RIGHTELBOW_TO_RIGHTWRIST,RIGHTSHOULDER_TO_NECK_WITH_LEFTSHOULDER_TO_LEFTELBOW,RIGHTSHOULDER_TO_NECK_WITH_RIGHTSHOULDER_TO_RIGHTELBOW,RIGHTSHOULDER_TO_NECK_WITH_LEFTELBOW_TO_LEFTWRIST,RIGHTSHOULDER_TO_NECK_WITH_RIGHTELBOW_TO_RIGHTWRIST,LEFTSHOULDER_TO_LEFTELBOW_WITH_RIGHTSHOULDER_TO_RIGHTELBOW,LEFTSHOULDER_TO_LEFTELBOW_WITH_LEFTELBOW_TO_LEFTWRIST,LEFTSHOULDER_TO_LEFTELBOW_WITH_RIGHTELBOW_TO_RIGHTWRIST,RIGHTSHOULDER_TO_RIGHTELBOW_WITH_LEFTELBOW_TO_LEFTWRIST,RIGHTSHOULDER_TO_RIGHTELBOW_WITH_RIGHTELBOW_TO_RIGHTWRIST,LEFTELBOW_TO_LEFTWRIST_WITH_RIGHTELBOW_TO_RIGHTWRIST
target-9999.jpg,Warrior_II_Pose_or_Virabhadrasana_II_,0.3814726782744485,1.9477942590019919,1.1937983945878015,1.9151172922940076,0.9416601943901425,0.37205867438367585,0.45257147465127145,1.950565456669549,1.1910271969202442,2.051640569028846,1.706285389337221,2.2363699067230467,1.649603292416802,1.8154557872834676,1.3261368663063258,1.5401166494841536,0.8949417227100716,0.016195272182327886,0.6731477557185325,1.8517801455945073,1.289812507995286,1.8022487199905692,1.806774117841785,1.8608503267315029,1.7456319444521722,3.141592653589793,1.3584683617375604,1.006398860783764,1.8312271116477508,1.5713950917144237,0.09026888672477566,3.0513237668650177,1.8908830806906414,0.6174397887365903,0.963095110949283,0.6249562771417964,1.783124291852233,2.1351937928060294,1.3103655419420426,1.5701975618753696,3.0513237668650177,0.09026888672477566,1.250709572899152,2.524152864853203,2.1784975426405104,2.516636376447997,1.713213909710849,1.5472478274790844,2.104951321070055,1.4436912206384973,1.6979014329512958,0.6773789778340156,1.9757642889574296,0.4664287162133849,1.9784874912114625,0.9077365841592906,0.6067200993607699,1.0112476837231004,2.1303449698666928,2.357284970447883,0.9310536715020911,1.6491857129092233,0.8709960600981352,0.6747430527934188,1.8671777204191065,1.2744149331706869,1.7994151879535576,1.8172589123602387,1.8724358674205424,1.7561301326086656,1.5526939598762473,1.5888986937135459,2.4718238254250653,1.253948372261823,2.215329104087297,1.197743342686994,3.141592653589793,1.9554075506399762,0.5337954385033122,1.0378642195815666,0.5455601501581152,1.186185102949817,2.6077972150864808,2.1037284340082265,2.5960325034316782,2.4373333024352184,0.938931254693744,2.4750198237939975,1.5656217933098762,0.06114590652535147,1.5828799350707048
target-9999.jpg,Downward-Facing_Dog_pose_or_Adho_Mukha_Svanasana_,0.8613888111688099,1.409139653690114,1.7324529998996794,2.677842050879262,2.7514455961249307,2.603502822834907,2.4105880206262826,1.3642926003337428,1.7773000532560503,2.170559711322354,1.9618792830302014,1.9679218129800924,1.913961249784752,1.4748756497013804,1.666717003888413,1.9859048632680596,2.024134994701877,1.9152503612638605,1.8346302118240296,1.392735623342282,1.748857030247511,2.429910651707533,2.3656422196427127,2.7267782583393876,2.242572757564932,3.141592653589793,1.3407377929377635,1.4131813077812312,1.2933886760436344,1.0843676073055006,0.08279785994200253,3.058794793647791,2.3783164485952195,0.8911019315885075,1.330407796046209,2.523590991114647,1.8008548606520296,1.7284113458085621,1.8482039775461587,2.0572250462842927,3.058794793647791,0.08279785994200253,0.7632762049945736,2.250490722001286,1.811184857543584,0.6180016624751463,0.07642245705433265,0.07809322545732805,0.2726427185541319,1.3681455351840304,1.7734471184057627,1.432332103438609,1.0943231802542228,1.3171746429138178,1.6909894588223984,0.1479427801521479,0.3490642968978041,1.4422860562022612,1.699306597387532,1.3605039902644214,1.1199592281123607,1.3077527003570404,1.6177701181919628,0.21155862068485487,1.3159097020786854,1.825682951511108,1.508232914316663,1.1159141685530654,1.3689927287276211,1.765709443251083,1.1048545835276367,2.0367380700621567,1.6894977030781864,1.0278895425692254,1.3637850037293675,1.9518900393618641,3.141592653589793,2.460250721632379,0.9735044783523952,1.4126289537507664,2.6043004093041593,0.6813419319574143,2.168088175237398,1.728963699839027,0.5372922442856338,1.4875867883335068,1.0732116922062485,0.26436060902546665,0.4803408002782093,1.6543431917738274,1.1957572747035838
9999.jpg,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,0.47250045310016614,1.7358868567753643,1.405705796814429,0.7597574867502734,0.7086945190470674,0.6872485608990969,0.618416538451565,1.7643160720906021,1.377276581499191,0.616353466668843,0.07745695309869732,1.9850770223302376,1.8324035057462955,1.5769385504904505,1.5646541030993428,0.2886146850737463,0.2502064018034177,0.32131833241157715,0.2745411335913144,1.604088531209489,1.537504122380304,0.46636140272355536,0.5003877645439376,1.6080348149306023,1.601648647383035,3.1415926325163688,1.5100078247093858,1.5891605201712793,1.7793042237730003,1.7845539967678792,0.02864542120473499,3.1129472323850584,1.1616019279196783,1.6725399180375755,0.5919396011704393,2.2512890725296835,1.6315848288804076,1.552432133418514,1.362288429816793,1.3570386568219142,3.1129472323850584,0.02864542120473499,1.9799907256701148,1.4690527355522176,2.549653052419354,0.8903035810601098,0.08499278506989748,0.270880262153571,0.29192726052145385,1.5335695200992245,1.6080231334905688,0.5949616633350786,0.7888880306029967,1.3961702961073894,1.4269501183339814,0.19014996947391893,0.20698153446591389,1.6132055689081588,1.5283870846816345,0.6244947066370208,0.7450772806558489,1.4792839385146626,1.4000226492766443,0.06905270742707466,1.8033013556294826,1.3382912979603105,0.7699005664165484,0.7415658287295107,1.6374615598191615,1.2803450714004427,1.809594351419298,1.331998302170495,0.7353262123855344,0.6734778655387137,1.6799132233292047,1.3317788621933313,3.141592653589793,1.19008791370966,1.7007826271218935,0.5817934654071364,2.2406678249372973,1.951504739880133,1.4408100264678998,2.559799188182657,0.9009248286524958,0.5766619689715462,1.3788973137463072,2.021603389833343,1.954424578124157,1.908690009731723,1.6593859598076253
9999.jpg,Heron_Pose_or_Krounchasana_,0.5049220375994704,1.2842653477564248,1.8573273058333684,1.9228716550388614,1.7931143429592986,0.7858665928127094,2.1521637219495924,1.1143598184900072,2.027232835099786,2.4859668619936945,2.1021225858874426,1.8242215129007247,2.36591517494686,1.351697122823774,1.7898955307660191,1.4255835201897644,2.122189972462502,1.2730643217733064,2.5365158138677475,1.0654064739152682,2.076186179674525,2.9721214212936666,2.423732612093201,1.888207929867162,2.7787804492867183,3.141592653589793,1.894291973789508,0.8688677280835069,1.1015922778554652,1.2495553045087613,0.32129056457432476,2.8203020890154686,1.6746659532874122,1.1050567390120023,0.5560540597994311,1.4627509765681646,1.2473006798002853,2.2727249255062865,2.040000375734328,1.892037349081032,2.8203020890154686,0.32129056457432476,1.466926700302381,2.036535914577791,2.5855385937903623,1.6788416770216288,2.3102588123913534,2.6947944024473642,2.1399601690939885,1.6842973022882688,1.4572953513015245,1.8738659846220875,2.1115129358353775,1.8256684723489485,1.9752016552917926,1.096042935433444,0.41602445928717247,1.1900857163112357,1.9515069372785574,0.8661010474123118,0.3139380197919072,0.5621184507454038,0.6569302576516608,1.3845606046868422,1.1947816436733667,1.9468110099164264,1.7066605868242486,1.3699608672295465,1.409612680980122,1.582423256699156,1.5664664599214946,1.5751261936682988,0.45015222279576256,0.1530216627490419,0.800324190771652,0.242374173670452,3.141592653589793,1.9783827051117693,1.4191070374751238,0.8228436466716488,1.7706983986289409,1.163209948478024,1.7224856161146693,2.3187490069181447,1.3708942549608525,0.5770759857423907,1.1630497481367956,0.2142854950405275,0.6476924720516859,0.36279946712686545,0.9651348386459856
9999_1.png,Heron_Pose_or_Krounchasana_,0.3616147426039427,1.2968266290059614,1.844766024583832,1.6776037489509028,1.8878765793540033,1.1479734968714352,2.38665029459749,1.1552811662351,1.9863114873546934,2.5216532055463228,1.906408645026636,2.150473888813635,2.5510463954814604,1.0539231390178672,2.087669514571926,1.6493366830917855,1.6149765874881632,1.0861305757441633,2.112646185629275,0.9185944061506438,2.222998247439149,2.4106609325380943,1.5649680456309596,1.7945855168647538,2.5151934299230687,3.141592638688632,2.2952951970649753,0.5924189235668208,0.5179046117251253,1.0902843691728028,0.14154909028681315,3.00004356330298,2.19165609066044,0.7447710881356445,1.0225099664685204,2.2941840268093383,0.8462974565248178,2.5491737300229724,2.623688041864668,2.0513082844169905,3.00004356330298,0.14154909028681315,0.9499365629293532,2.3968215654541485,2.119082687121273,0.847408626780455,2.168773227133438,2.70236019164879,1.9727975837699054,2.2714824946815413,0.870110158908252,0.8442198831000394,1.8052486046219578,1.6236973912375923,0.89230254595218,0.9253909549654888,0.5026944883968305,0.7336234209204142,2.407969232669379,1.6564340125076629,0.37350927400539635,0.556731657273832,1.7311218742733527,1.3167330852352257,0.4834482803378362,2.658144373251957,2.5565385128663376,1.207077185582362,1.4621431357328305,2.580473413690204,1.2318063911475468,1.9097862624422466,1.2398678756938954,0.6151661371338081,0.5278057416875573,1.280544087516858,3.141592653589793,2.3072775632800955,0.8620666348752594,1.142260667666191,2.4195645905489407,0.8343150903096977,2.279526018714534,1.999331985923602,0.7220280630408523,1.447605855304881,1.1691461325245558,0.14547790484183185,0.280447567087089,1.557902122408725,1.2775142946592004
9999_3.jpg,Heron_Pose_or_Krounchasana_,0.18183013118160932,1.7802607040937315,1.3613319494960618,2.5655562397859084,2.9093731096125706,2.5129573547872774,2.5115532122553534,1.1939805040947356,1.9476121494950576,2.6350572158060266,2.6219306497757136,2.915223994290711,2.9356057741153383,1.7027943208659875,1.4387983327238059,2.4066938807129628,2.768107930261217,2.345147851075648,2.394590214765295,1.1527601142979762,1.9888325392918171,2.4745613429438267,2.455015195815333,2.8024774804499053,2.838538016051811,3.141592653589793,1.4735865699282888,1.470131173249129,1.410213352711016,1.6979010584083243,0.6068470971040572,2.534745556485736,1.4524310009639179,1.4092095430862093,1.1351226396604697,1.5263968744009337,1.6680060836615043,1.6714614803406644,1.731379300878777,1.4436915951814688,2.534745556485736,0.6068470971040572,1.6891616526258753,1.732383110503584,2.0064700139293237,1.6151957791888594,0.36266143654232136,0.0909930093043397,0.2272641783744145,2.0496694622934952,1.0919231912962981,0.06972772160159747,0.07858523330737109,0.6515994432387913,0.4497571385872777,0.43069931484743595,0.39861313062031145,2.076022542766089,1.0655701108237041,0.2963460061944591,0.32199235588084557,0.3942027199866244,0.10040802347579367,0.30525564891235374,1.9738949033532762,1.1676977502365171,0.1379998091413146,0.10987354297337495,0.6737172528693218,0.5236903000423241,2.2767662819951466,0.8648263715946466,0.24731789399436765,0.2888270573042074,0.7732056606324645,0.4447917169133496,3.141592653589793,2.040480255675508,1.994445770198468,1.7228458322999944,2.126883074975425,1.1011123979142852,1.1471468833913254,1.418746821289799,1.0147095786143685,0.0481239999494337,0.5852152755970683,0.3867830204705547,0.5784540094920213,0.4167973533118751,0.4118474536369034
9999_4.jpg,Heron_Pose_or_Krounchasana_,0.6332890025619908,1.7904941401348802,1.3510985134549132,2.6957359291993956,1.332826812405667,1.2012960094427045,2.1465780516358994,1.0558695732247214,2.0857230803650717,2.732571364828421,1.3066546527262666,1.387157663336947,1.7299395957938093,1.719513977726212,1.4220786758635813,2.1900988811818265,1.838739884500002,1.0966497922582708,2.5896403661131604,0.8189543949714541,2.322638258618339,2.7245228490796354,0.7663275807145106,1.4114306448111453,1.1649696727560168,3.1415926325163688,1.7069117256563764,1.0554177946087029,0.6409544727668277,0.9993393824748923,0.9011030921358325,2.240489561453961,1.1084212027921403,1.1514869693551184,0.40428565709969266,1.039792682350588,1.4346809279334167,2.0861748589810905,2.5006381808229654,2.142253271114901,2.240489561453961,0.9011030921358325,2.033171450797653,1.990105684234675,2.7373069964901005,2.1017999712392053,2.230856884834594,2.1776273456393196,1.4163662274530535,2.1892006901897094,0.9523919634000838,0.8492161950204707,1.746868353773656,2.1021069860565675,1.3631671526181885,1.1598054089726206,0.8164374454762645,1.3945783101552445,1.7470143434345486,1.400866521996186,1.9198051345252374,0.9110529412080108,2.0408488023044473,1.5475221818273943,0.2947105240001973,2.846882129589596,1.7485047801544524,0.7639059822007153,0.33057168900757483,0.9486488248957708,1.8416596701881018,1.2999329834016913,0.5922876175086301,2.1414489086258595,1.2181079618450719,1.8999065103229513,3.141592653589793,1.9840409615499328,0.5357891151477808,0.6252494763831659,0.8385349269931994,1.1575516920398605,2.6058035384420126,2.5163431772066276,2.303057726596594,1.9584413020756986,1.4819522861978092,1.5682284714177872,1.0564922597478548,0.4232975187767709,1.1344460536098222
9999_6.jpg,Heron_Pose_or_Krounchasana_,0.29814562428787483,1.3978113006441713,1.743781352945622,1.4059097439795498,1.855890572724373,1.327000824731251,2.4175565495578235,1.2303397944948409,1.9112528590949522,1.7621716943973054,1.6237481471475261,1.6185846645473152,2.186795137232131,1.1023708821758789,2.0392217714139145,1.5240736726863047,1.5847791210666338,1.0776743169967682,2.258800325505376,0.9392007900056047,2.2023918635841886,1.6492684543785487,1.4592120504666426,1.348046734839826,2.2728786584777065,3.1415926325163688,2.04204220798516,0.7271469046831586,0.41996930045402386,1.5064534238276055,0.18170058631468863,2.9598920672751046,1.3746563107663035,1.1332069483605347,0.6000560413035196,2.1011717549925155,1.0995504456046332,2.4144457489066347,2.721623353135769,1.6351392297621878,2.9598920672751046,0.18170058631468863,1.7669363428234899,2.0083857052292586,2.5415366122862735,1.0404208985972778,1.5683055806872324,2.396358522800643,1.2420746147483714,2.053614799009394,1.0879778545803993,0.8328296189006956,0.99545109597047,1.5383100199556374,0.7809498264447822,1.1153134884573597,0.7994114759638917,0.8897416581837747,2.2518509954060186,0.7454585293871037,0.5833226750613527,0.237530017023844,1.3750989187282598,1.8333071299777361,0.3488733238299003,2.792719329759893,1.7945222786777701,1.5522788364122797,1.0174920445836053,2.473895706138116,1.68023131246586,1.4613613411239332,0.6575024721574153,0.804869093690487,1.0031974187309702,0.6476938988197762,3.1415926325163688,1.482544825987555,1.2304678268823255,0.7332064864432867,2.251296714659812,1.659047827602238,1.9111248267074676,2.4083861671465066,0.8902959389299808,0.25674553541912865,0.7797755341431478,0.814086641154989,0.554201126871481,1.0692286212940774,1.518457420304946
9999_7.jpg,Heron_Pose_or_Krounchasana_,0.957254905668253,1.3698773824858799,1.7717152711039135,2.328546840326176,2.156932209469816,2.4020704365069747,0.8788137421816404,1.678140755234587,1.463451898355206,1.9904291594100834,2.431694524180611,2.510949570670376,2.1265491455961105,1.3307086584134133,1.81088399517638,2.5717236776040924,1.4860274050950097,2.7346876309852703,1.5083953789310833,1.7326625460954075,1.4089301074943859,1.898697742509681,2.6459260984042214,2.7177198331829584,1.906133091804403,3.1415926325163688,2.3230707877045496,0.9097881260052919,1.5173101741497965,2.1906841562320647,0.41326630218983196,2.728326351399961,2.920138938207638,1.452509597626992,1.5986324244387533,2.77058517435283,0.8185218658852439,2.2318045275845013,1.6242824794399968,0.9509084973577286,2.728326351399961,0.41326630218983196,0.22145371538215516,1.6890830559628014,1.54296022915104,0.3710074792369632,1.783193201206038,0.8057812933627898,1.48275428050952,1.9102045184576681,1.2313881351321252,0.6870481852048529,0.8719681653754553,0.7280022632324973,0.6658218014686079,1.2518982583834841,2.9944168483316815,0.8474698816604794,2.2941227719293136,2.022386697464474,1.1640235857466665,1.2378008989685345,1.868677763004415,2.0367264568488856,1.1044850582225882,2.037107595367205,1.4782067999411685,0.0887640664468316,0.11902958470053922,1.4173350192134129,2.3290275111163927,0.8125651424734005,1.1692447577112235,2.1244934218650706,2.050444869768011,1.321476386607142,3.141592653589793,2.564927546053236,1.0418005146252438,1.1890913467639186,2.4613445797653317,0.5766651075365574,2.0997921389645495,1.9525013068258747,0.6802480738244615,1.5323945963835752,1.3840072158217924,0.15371493002347877,0.14841813735279616,1.4612223492323073,1.3138331718345093
9999_1.jpg,Intense_Side_Stretch_Pose_or_Parsvottanasana_,0.6787084080415022,1.7856515916191502,1.3559410619706431,2.6017837771005894,2.9310165462111097,2.707561138745248,2.773691296548872,1.7901921245105934,1.3514005290792,0.3000883120689306,0.2820977470400287,2.969619163915262,1.3735307686186609,1.8792397561452632,1.26235289744453,2.6356266937836033,2.5093327564188597,2.5959327419137455,2.096180156999967,1.891875999243734,1.2497166543460594,0.4836026794677424,0.5124606161488645,2.626646589650463,1.2539828039010796,3.1415926325163688,1.6912914643381762,1.1471933496821571,1.6565497263611602,1.4829923249980421,0.01496100639235765,3.126631647197436,2.020674465149321,2.020753029887559,1.3673465572385963,3.103153745788884,1.450301189251617,1.994399303907636,1.4850429272286332,1.6586003285917512,3.126631647197436,0.01496100639235765,1.1209181884404724,1.1208396237022342,1.774246096351197,0.038438907800909354,0.6673538613448234,0.11532605546736971,0.8010852241669473,1.6812468278286388,1.4603458257611543,2.5298948638287184,2.517689346434291,0.4084368818057679,1.4486170382472079,0.580407966158381,0.49540525845046696,1.1422611189823026,1.9993315346074907,2.9864184221711483,3.0153838426153063,0.26019461218859447,1.97767521910489,0.68597297869137,1.6477916126240602,1.493801040965733,2.594084004988307,2.5865977950594075,0.3207782650814006,1.479106605204192,1.4835948990792198,1.6579977545105735,2.504779632441198,2.530075789406707,0.5317130817001204,1.6304369509900454,3.141592653589793,2.027910007855659,2.0275574457387466,1.360385277762083,3.11184465189802,1.113682645734134,1.1140352078510465,1.78120737582771,0.029748001691773066,0.02933711791164806,2.8942407468457083,1.131631633214167,2.8949067016336647,1.1327464040603323,1.7628881568340948
